percept_filename,guess,target,implant_type,model_type,subject,result,task
2405.tif,left,left,6_10,pointy,ABa,True,doorway
7525.tif,right,right,6_10,pointy,ABa,True,doorway
2480.tif,left,left,6_10,pointy,ABa,True,doorway
2575.tif,left,left,6_10,pointy,ABa,True,doorway
2711.tif,left,left,6_10,pointy,ABa,True,doorway
2475.tif,left,left,6_10,pointy,ABa,True,doorway
2425.tif,left,left,6_10,pointy,ABa,True,doorway
7221.tif,left,right,6_10,pointy,ABa,False,doorway
2571.tif,left,left,6_10,pointy,ABa,True,doorway
7211.tif,left,right,6_10,pointy,ABa,False,doorway
7280.tif,right,right,6_10,pointy,ABa,True,doorway
7388.tif,right,right,6_10,pointy,ABa,True,doorway
2678.tif,left,left,6_10,pointy,ABa,True,doorway
2450.tif,left,left,6_10,pointy,ABa,True,doorway
7503.tif,right,right,6_10,pointy,ABa,True,doorway
7436.tif,right,right,6_10,pointy,ABa,True,doorway
2686.tif,left,left,6_10,pointy,ABa,True,doorway
2561.tif,left,left,6_10,pointy,ABa,True,doorway
7400.tif,right,right,6_10,pointy,ABa,True,doorway
7290.tif,right,right,6_10,pointy,ABa,True,doorway
2596.tif,left,left,6_10,pointy,ABa,True,doorway
2526.tif,left,left,6_10,pointy,ABa,True,doorway
7555.tif,right,right,6_10,pointy,ABa,True,doorway
7336.tif,right,right,6_10,pointy,ABa,True,doorway
2626.tif,left,left,6_10,pointy,ABa,True,doorway
2775.tif,left,left,6_10,pointy,ABa,True,doorway
2446.tif,right,left,6_10,pointy,ABa,False,doorway
7351.tif,right,right,6_10,pointy,ABa,True,doorway
2765.tif,left,left,6_10,pointy,ABa,True,doorway
2671.tif,left,left,6_10,pointy,ABa,True,doorway
7321.tif,left,right,6_10,pointy,ABa,False,doorway
7513.tif,left,right,6_10,pointy,ABa,False,doorway
7251.tif,right,right,6_10,pointy,ABa,True,doorway
7415.tif,right,right,6_10,pointy,ABa,True,doorway
2573.tif,left,left,6_10,pointy,ABa,True,doorway
2613.tif,left,left,6_10,pointy,ABa,True,doorway
7275.tif,right,right,6_10,pointy,ABa,True,doorway
2655.tif,left,left,6_10,pointy,ABa,True,doorway
7378.tif,right,right,6_10,pointy,ABa,True,doorway
2696.tif,right,left,6_10,pointy,ABa,False,doorway
2588.tif,left,left,6_10,pointy,ABa,True,doorway
7565.tif,left,right,6_10,pointy,ABa,False,doorway
7463.tif,right,right,6_10,pointy,ABa,True,doorway
7428.tif,right,right,6_10,pointy,ABa,True,doorway
2740.tif,left,left,6_10,pointy,ABa,True,doorway
7486.tif,right,right,6_10,pointy,ABa,True,doorway
7253.tif,right,right,6_10,pointy,ABa,True,doorway
2690.tif,left,left,6_10,pointy,ABa,True,doorway
2498.tif,left,left,6_10,pointy,ABa,True,doorway
7448.tif,right,right,6_10,pointy,ABa,True,doorway
7315.tif,right,right,6_10,pointy,ABa,True,doorway
7480.tif,right,right,6_10,pointy,ABa,True,doorway
2661.tif,left,left,6_10,pointy,ABa,True,doorway
2513.tif,left,left,6_10,pointy,ABa,True,doorway
7588.tif,right,right,6_10,pointy,ABa,True,doorway
7421.tif,left,right,6_10,pointy,ABa,False,doorway
2401.tif,left,left,6_10,pointy,ABa,True,doorway
2651.tif,left,left,6_10,pointy,ABa,True,doorway
7390.tif,right,right,6_10,pointy,ABa,True,doorway
7586.tif,right,right,6_10,pointy,ABa,True,doorway
7578.tif,right,right,6_10,pointy,ABa,True,doorway
2726.tif,left,left,6_10,pointy,ABa,True,doorway
7363.tif,right,right,6_10,pointy,ABa,True,doorway
7446.tif,right,right,6_10,pointy,ABa,True,doorway
2676.tif,left,left,6_10,pointy,ABa,True,doorway
7411.tif,left,right,6_10,pointy,ABa,False,doorway
2530.tif,left,left,6_10,pointy,ABa,True,doorway
7561.tif,right,right,6_10,pointy,ABa,True,doorway
7213.tif,right,right,6_10,pointy,ABa,True,doorway
7465.tif,right,right,6_10,pointy,ABa,True,doorway
7230.tif,right,right,6_10,pointy,ABa,True,doorway
7386.tif,right,right,6_10,pointy,ABa,True,doorway
6728.tif,right,right,9_10,streaky,ABa,True,doorway
1921.tif,right,left,9_10,streaky,ABa,False,doorway
6501.tif,right,right,9_10,streaky,ABa,True,doorway
1603.tif,left,left,9_10,streaky,ABa,True,doorway
1690.tif,left,left,9_10,streaky,ABa,True,doorway
6611.tif,left,right,9_10,streaky,ABa,False,doorway
1926.tif,left,left,9_10,streaky,ABa,True,doorway
6621.tif,left,right,9_10,streaky,ABa,False,doorway
6490.tif,right,right,9_10,streaky,ABa,True,doorway
1813.tif,left,left,9_10,streaky,ABa,True,doorway
1896.tif,left,left,9_10,streaky,ABa,True,doorway
6763.tif,left,right,9_10,streaky,ABa,False,doorway
1763.tif,left,left,9_10,streaky,ABa,True,doorway
1676.tif,left,left,9_10,streaky,ABa,True,doorway
6651.tif,right,right,9_10,streaky,ABa,True,doorway
6646.tif,left,right,9_10,streaky,ABa,False,doorway
6403.tif,right,right,9_10,streaky,ABa,True,doorway
6600.tif,right,right,9_10,streaky,ABa,True,doorway
6530.tif,right,right,9_10,streaky,ABa,True,doorway
1711.tif,left,left,9_10,streaky,ABa,True,doorway
6788.tif,left,right,9_10,streaky,ABa,False,doorway
6761.tif,left,right,9_10,streaky,ABa,False,doorway
6701.tif,right,right,9_10,streaky,ABa,True,doorway
6721.tif,right,right,9_10,streaky,ABa,True,doorway
6665.tif,right,right,9_10,streaky,ABa,True,doorway
6648.tif,left,right,9_10,streaky,ABa,False,doorway
6446.tif,right,right,9_10,streaky,ABa,True,doorway
1778.tif,left,left,9_10,streaky,ABa,True,doorway
1801.tif,left,left,9_10,streaky,ABa,True,doorway
1788.tif,left,left,9_10,streaky,ABa,True,doorway
1821.tif,left,left,9_10,streaky,ABa,True,doorway
1798.tif,left,left,9_10,streaky,ABa,True,doorway
1828.tif,left,left,9_10,streaky,ABa,True,doorway
1901.tif,left,left,9_10,streaky,ABa,True,doorway
1723.tif,left,left,9_10,streaky,ABa,True,doorway
6636.tif,right,right,9_10,streaky,ABa,True,doorway
6415.tif,right,right,9_10,streaky,ABa,True,doorway
6498.tif,right,right,9_10,streaky,ABa,True,doorway
1900.tif,left,left,9_10,streaky,ABa,True,doorway
6628.tif,right,right,9_10,streaky,ABa,True,doorway
1680.tif,left,left,9_10,streaky,ABa,True,doorway
6448.tif,right,right,9_10,streaky,ABa,True,doorway
1815.tif,left,left,9_10,streaky,ABa,True,doorway
1898.tif,left,left,9_10,streaky,ABa,True,doorway
1825.tif,left,left,9_10,streaky,ABa,True,doorway
1623.tif,left,left,9_10,streaky,ABa,True,doorway
6430.tif,right,right,9_10,streaky,ABa,True,doorway
1746.tif,left,left,9_10,streaky,ABa,True,doorway
6773.tif,left,right,9_10,streaky,ABa,False,doorway
6453.tif,right,right,9_10,streaky,ABa,True,doorway
1671.tif,left,left,9_10,streaky,ABa,True,doorway
6461.tif,right,right,9_10,streaky,ABa,True,doorway
1940.tif,left,left,9_10,streaky,ABa,True,doorway
6565.tif,right,right,9_10,streaky,ABa,True,doorway
6413.tif,right,right,9_10,streaky,ABa,True,doorway
1971.tif,left,left,9_10,streaky,ABa,True,doorway
1836.tif,left,left,9_10,streaky,ABa,True,doorway
1611.tif,left,left,9_10,streaky,ABa,True,doorway
6586.tif,right,right,9_10,streaky,ABa,True,doorway
6480.tif,right,right,9_10,streaky,ABa,True,doorway
6580.tif,right,right,9_10,streaky,ABa,True,doorway
6401.tif,right,right,9_10,streaky,ABa,True,doorway
1923.tif,left,left,9_10,streaky,ABa,True,doorway
1951.tif,left,left,9_10,streaky,ABa,True,doorway
1975.tif,left,left,9_10,streaky,ABa,True,doorway
6673.tif,left,right,9_10,streaky,ABa,False,doorway
6436.tif,right,right,9_10,streaky,ABa,True,doorway
1978.tif,left,left,9_10,streaky,ABa,True,doorway
6790.tif,left,right,9_10,streaky,ABa,False,doorway
1765.tif,left,left,9_10,streaky,ABa,True,doorway
6423.tif,right,right,9_10,streaky,ABa,True,doorway
6421.tif,right,right,9_10,streaky,ABa,True,doorway
6775.tif,left,right,9_10,streaky,ABa,False,doorway
1715.tif,left,left,9_10,streaky,ABa,True,doorway
1625.tif,left,left,9_10,streaky,ABa,True,doorway
1748.tif,left,left,9_10,streaky,ABa,True,doorway
6563.tif,right,right,9_10,streaky,ABa,True,doorway
1663.tif,left,left,9_10,streaky,ABa,True,doorway
6521.tif,right,right,9_10,streaky,ABa,True,doorway
1721.tif,left,left,9_10,streaky,ABa,True,doorway
6590.tif,right,right,9_10,streaky,ABa,True,doorway
1773.tif,left,left,9_10,streaky,ABa,True,doorway
1961.tif,right,left,9_10,streaky,ABa,False,doorway
1628.tif,left,left,9_10,streaky,ABa,True,doorway
6630.tif,right,right,9_10,streaky,ABa,True,doorway
6713.tif,left,right,9_10,streaky,ABa,False,doorway
1996.tif,left,left,9_10,streaky,ABa,True,doorway
1946.tif,left,left,9_10,streaky,ABa,True,doorway
6655.tif,right,right,9_10,streaky,ABa,True,doorway
6698.tif,left,right,9_10,streaky,ABa,False,doorway
1750.tif,left,left,9_10,streaky,ABa,True,doorway
6675.tif,right,right,9_10,streaky,ABa,True,doorway
1848.tif,right,left,9_10,streaky,ABa,False,doorway
6548.tif,left,right,9_10,streaky,ABa,False,doorway
1861.tif,left,left,9_10,streaky,ABa,True,doorway
6696.tif,left,right,9_10,streaky,ABa,False,doorway
6776.tif,right,right,9_10,streaky,ABa,True,doorway
6700.tif,left,right,9_10,streaky,ABa,False,doorway
1796.tif,left,left,9_10,streaky,ABa,True,doorway
6703.tif,right,right,9_10,streaky,ABa,True,doorway
6515.tif,right,right,9_10,streaky,ABa,True,doorway
6780.tif,right,right,9_10,streaky,ABa,True,doorway
1878.tif,left,left,9_10,streaky,ABa,True,doorway
1890.tif,left,left,9_10,streaky,ABa,True,doorway
6738.tif,left,right,9_10,streaky,ABa,False,doorway
6596.tif,right,right,9_10,streaky,ABa,True,doorway
6653.tif,right,right,9_10,streaky,ABa,True,doorway
6686.tif,right,right,9_10,streaky,ABa,True,doorway
1888.tif,left,left,9_10,streaky,ABa,True,doorway
6538.tif,right,right,9_10,streaky,ABa,True,doorway
1925.tif,left,left,9_10,streaky,ABa,True,doorway
1875.tif,left,left,9_10,streaky,ABa,True,doorway
1830.tif,left,left,9_10,streaky,ABa,True,doorway
1790.tif,left,left,9_10,streaky,ABa,True,doorway
6578.tif,right,right,9_10,streaky,ABa,True,doorway
6786.tif,left,right,9_10,streaky,ABa,False,doorway
1726.tif,left,left,9_10,streaky,ABa,True,doorway
6711.tif,right,right,9_10,streaky,ABa,True,doorway
6428.tif,right,right,9_10,streaky,ABa,True,doorway
1605.tif,left,left,9_10,streaky,ABa,True,doorway
6750.tif,left,right,9_10,streaky,ABa,False,doorway
1738.tif,left,left,9_10,streaky,ABa,True,doorway
6528.tif,right,right,9_10,streaky,ABa,True,doorway
1988.tif,left,left,9_10,streaky,ABa,True,doorway
6613.tif,right,right,9_10,streaky,ABa,True,doorway
6500.tif,right,right,9_10,streaky,ABa,True,doorway
1948.tif,left,left,9_10,streaky,ABa,True,doorway
1811.tif,left,left,9_10,streaky,ABa,True,doorway
6736.tif,left,right,9_10,streaky,ABa,False,doorway
1915.tif,left,left,9_10,streaky,ABa,True,doorway
6690.tif,right,right,9_10,streaky,ABa,True,doorway
1950.tif,left,left,9_10,streaky,ABa,True,doorway
1655.tif,left,left,9_10,streaky,ABa,True,doorway
6725.tif,left,right,9_10,streaky,ABa,False,doorway
1646.tif,left,left,9_10,streaky,ABa,True,doorway
1740.tif,left,left,9_10,streaky,ABa,True,doorway
1838.tif,left,left,9_10,streaky,ABa,True,doorway
1696.tif,left,left,9_10,streaky,ABa,True,doorway
1665.tif,left,left,9_10,streaky,ABa,True,doorway
6638.tif,right,right,9_10,streaky,ABa,True,doorway
1871.tif,left,left,9_10,streaky,ABa,True,doorway
1913.tif,right,left,9_10,streaky,ABa,False,doorway
6476.tif,right,right,9_10,streaky,ABa,True,doorway
1613.tif,left,left,9_10,streaky,ABa,True,doorway
6555.tif,right,right,9_10,streaky,ABa,True,doorway
6471.tif,right,right,9_10,streaky,ABa,True,doorway
1855.tif,left,left,9_10,streaky,ABa,True,doorway
6546.tif,right,right,9_10,streaky,ABa,True,doorway
1651.tif,left,left,9_10,streaky,ABa,True,doorway
1640.tif,left,left,9_10,streaky,ABa,True,doorway
1638.tif,left,left,9_10,streaky,ABa,True,doorway
6475.tif,right,right,9_10,streaky,ABa,True,doorway
6576.tif,right,right,9_10,streaky,ABa,True,doorway
1865.tif,left,left,9_10,streaky,ABa,True,doorway
6688.tif,right,right,9_10,streaky,ABa,True,doorway
1840.tif,left,left,9_10,streaky,ABa,True,doorway
6748.tif,left,right,9_10,streaky,ABa,False,doorway
1653.tif,left,left,9_10,streaky,ABa,True,doorway
1973.tif,left,left,9_10,streaky,ABa,True,doorway
6536.tif,right,right,9_10,streaky,ABa,True,doorway
6540.tif,right,right,9_10,streaky,ABa,True,doorway
6513.tif,right,right,9_10,streaky,ABa,True,doorway
1886.tif,left,left,9_10,streaky,ABa,True,doorway
1698.tif,left,left,9_10,streaky,ABa,True,doorway
1976.tif,left,left,9_10,streaky,ABa,True,doorway
1803.tif,left,left,9_10,streaky,ABa,True,doorway
6715.tif,right,right,9_10,streaky,ABa,True,doorway
6505.tif,right,right,9_10,streaky,ABa,True,doorway
1771.tif,left,left,9_10,streaky,ABa,True,doorway
6525.tif,right,right,9_10,streaky,ABa,True,doorway
1998.tif,left,left,9_10,streaky,ABa,True,doorway
6678.tif,right,right,9_10,streaky,ABa,True,doorway
6405.tif,right,right,9_10,streaky,ABa,True,doorway
6726.tif,right,right,9_10,streaky,ABa,True,doorway
6746.tif,left,right,9_10,streaky,ABa,False,doorway
1826.tif,left,left,9_10,streaky,ABa,True,doorway
6526.tif,right,right,9_10,streaky,ABa,True,doorway
6650.tif,left,right,9_10,streaky,ABa,False,doorway
1736.tif,left,left,9_10,streaky,ABa,True,doorway
6551.tif,right,right,9_10,streaky,ABa,True,doorway
6550.tif,left,right,9_10,streaky,ABa,False,doorway
6798.tif,left,right,9_10,streaky,ABa,False,doorway
6723.tif,left,right,9_10,streaky,ABa,False,doorway
1661.tif,left,left,9_10,streaky,ABa,True,doorway
1963.tif,left,left,9_10,streaky,ABa,True,doorway
1648.tif,left,left,9_10,streaky,ABa,True,doorway
1903.tif,left,left,9_10,streaky,ABa,True,doorway
6625.tif,left,right,9_10,streaky,ABa,False,doorway
6605.tif,right,right,9_10,streaky,ABa,True,doorway
6676.tif,right,right,9_10,streaky,ABa,True,doorway
6425.tif,right,right,9_10,streaky,ABa,True,doorway
6573.tif,right,right,9_10,streaky,ABa,True,doorway
6663.tif,right,right,9_10,streaky,ABa,True,doorway
6450.tif,right,right,9_10,streaky,ABa,True,doorway
1800.tif,left,left,9_10,streaky,ABa,True,doorway
1675.tif,left,left,9_10,streaky,ABa,True,doorway
6740.tif,left,right,9_10,streaky,ABa,False,doorway
1786.tif,left,left,9_10,streaky,ABa,True,doorway
1700.tif,left,left,9_10,streaky,ABa,True,doorway
6488.tif,right,right,9_10,streaky,ABa,True,doorway
6496.tif,right,right,9_10,streaky,ABa,True,doorway
6478.tif,right,right,9_10,streaky,ABa,True,doorway
1673.tif,left,left,9_10,streaky,ABa,True,doorway
1775.tif,left,left,9_10,streaky,ABa,True,doorway
1805.tif,left,left,9_10,streaky,ABa,True,doorway
6438.tif,right,right,9_10,streaky,ABa,True,doorway
1873.tif,left,left,9_10,streaky,ABa,True,doorway
6800.tif,left,right,9_10,streaky,ABa,False,doorway
6598.tif,left,right,9_10,streaky,ABa,False,doorway
1980.tif,left,left,9_10,streaky,ABa,True,doorway
1936.tif,left,left,9_10,streaky,ABa,True,doorway
1938.tif,left,left,9_10,streaky,ABa,True,doorway
6455.tif,right,right,9_10,streaky,ABa,True,doorway
1930.tif,left,left,9_10,streaky,ABa,True,doorway
6730.tif,right,right,9_10,streaky,ABa,True,doorway
1955.tif,left,left,9_10,streaky,ABa,True,doorway
1928.tif,left,left,9_10,streaky,ABa,True,doorway
6765.tif,left,right,9_10,streaky,ABa,False,doorway
6778.tif,right,right,9_10,streaky,ABa,True,doorway
6451.tif,right,right,9_10,streaky,ABa,True,doorway
1780.tif,left,left,9_10,streaky,ABa,True,doorway
6426.tif,right,right,9_10,streaky,ABa,True,doorway
6615.tif,right,right,9_10,streaky,ABa,True,doorway
1728.tif,left,left,9_10,streaky,ABa,True,doorway
6411.tif,right,right,9_10,streaky,ABa,True,doorway
1621.tif,left,left,9_10,streaky,ABa,True,doorway
6705.tif,right,right,9_10,streaky,ABa,True,doorway
1755.tif,left,left,9_10,streaky,ABa,True,doorway
1965.tif,left,left,9_10,streaky,ABa,True,doorway
6463.tif,right,right,9_10,streaky,ABa,True,doorway
6511.tif,right,right,9_10,streaky,ABa,True,doorway
6440.tif,right,right,9_10,streaky,ABa,True,doorway
1850.tif,left,left,9_10,streaky,ABa,True,doorway
1823.tif,right,left,9_10,streaky,ABa,False,doorway
6486.tif,right,right,9_10,streaky,ABa,True,doorway
6575.tif,left,right,9_10,streaky,ABa,False,doorway
1615.tif,left,left,9_10,streaky,ABa,True,doorway
1705.tif,left,left,9_10,streaky,ABa,True,doorway
6771.tif,left,right,9_10,streaky,ABa,False,doorway
1876.tif,left,left,9_10,streaky,ABa,True,doorway
6503.tif,right,right,9_10,streaky,ABa,True,doorway
1636.tif,left,left,9_10,streaky,ABa,True,doorway
6523.tif,left,right,9_10,streaky,ABa,False,doorway
1701.tif,left,left,9_10,streaky,ABa,True,doorway
1626.tif,left,left,9_10,streaky,ABa,True,doorway
6640.tif,left,right,9_10,streaky,ABa,False,doorway
6753.tif,right,right,9_10,streaky,ABa,True,doorway
6626.tif,right,right,9_10,streaky,ABa,True,doorway
1851.tif,left,left,9_10,streaky,ABa,True,doorway
6465.tif,right,right,9_10,streaky,ABa,True,doorway
6755.tif,right,right,9_10,streaky,ABa,True,doorway
1753.tif,left,left,9_10,streaky,ABa,True,doorway
6571.tif,left,right,9_10,streaky,ABa,False,doorway
1953.tif,left,left,9_10,streaky,ABa,True,doorway
6561.tif,right,right,9_10,streaky,ABa,True,doorway
1905.tif,left,left,9_10,streaky,ABa,True,doorway
6680.tif,right,right,9_10,streaky,ABa,True,doorway
1650.tif,left,left,9_10,streaky,ABa,True,doorway
1678.tif,left,left,9_10,streaky,ABa,True,doorway
6751.tif,right,right,9_10,streaky,ABa,True,doorway
1630.tif,left,left,9_10,streaky,ABa,True,doorway
1730.tif,left,left,9_10,streaky,ABa,True,doorway
6671.tif,left,right,9_10,streaky,ABa,False,doorway
1846.tif,left,left,9_10,streaky,ABa,True,doorway
1990.tif,left,left,9_10,streaky,ABa,True,doorway
6796.tif,left,right,9_10,streaky,ABa,False,doorway
1776.tif,left,left,9_10,streaky,ABa,True,doorway
1863.tif,left,left,9_10,streaky,ABa,True,doorway
6603.tif,right,right,9_10,streaky,ABa,True,doorway
6601.tif,right,right,9_10,streaky,ABa,True,doorway
6588.tif,right,right,9_10,streaky,ABa,True,doorway
1703.tif,left,left,9_10,streaky,ABa,True,doorway
6473.tif,right,right,9_10,streaky,ABa,True,doorway
1880.tif,left,left,9_10,streaky,ABa,True,doorway
1725.tif,left,left,9_10,streaky,ABa,True,doorway
6623.tif,left,right,9_10,streaky,ABa,False,doorway
6553.tif,right,right,9_10,streaky,ABa,True,doorway
6661.tif,left,right,9_10,streaky,ABa,False,doorway
1601.tif,left,left,9_10,streaky,ABa,True,doorway
1986.tif,left,left,9_10,streaky,ABa,True,doorway
1686.tif,left,left,9_10,streaky,ABa,True,doorway
2000.tif,left,left,9_10,streaky,ABa,True,doorway
1688.tif,left,left,9_10,streaky,ABa,True,doorway
1713.tif,left,left,9_10,streaky,ABa,True,doorway
1911.tif,right,left,9_10,streaky,ABa,False,doorway
1761.tif,left,left,9_10,streaky,ABa,True,doorway
1751.tif,left,left,9_10,streaky,ABa,True,doorway
1853.tif,left,left,9_10,streaky,ABa,True,doorway
4088.tif,left,left,9_10,pointy,ABa,True,doorway
8875.tif,right,right,9_10,pointy,ABa,True,doorway
8921.tif,right,right,9_10,pointy,ABa,True,doorway
9055.tif,right,right,9_10,pointy,ABa,True,doorway
4390.tif,left,left,9_10,pointy,ABa,True,doorway
4150.tif,left,left,9_10,pointy,ABa,True,doorway
4271.tif,left,left,9_10,pointy,ABa,True,doorway
4236.tif,left,left,9_10,pointy,ABa,True,doorway
8888.tif,right,right,9_10,pointy,ABa,True,doorway
4340.tif,left,left,9_10,pointy,ABa,True,doorway
4365.tif,left,left,9_10,pointy,ABa,True,doorway
4090.tif,left,left,9_10,pointy,ABa,True,doorway
4055.tif,left,left,9_10,pointy,ABa,True,doorway
4190.tif,left,left,9_10,pointy,ABa,True,doorway
9061.tif,right,right,9_10,pointy,ABa,True,doorway
8905.tif,right,right,9_10,pointy,ABa,True,doorway
4186.tif,left,left,9_10,pointy,ABa,True,doorway
9001.tif,right,right,9_10,pointy,ABa,True,doorway
9148.tif,left,right,9_10,pointy,ABa,False,doorway
8840.tif,right,right,9_10,pointy,ABa,True,doorway
4228.tif,left,left,9_10,pointy,ABa,True,doorway
9126.tif,right,right,9_10,pointy,ABa,True,doorway
8946.tif,right,right,9_10,pointy,ABa,True,doorway
9200.tif,left,right,9_10,pointy,ABa,False,doorway
4265.tif,left,left,9_10,pointy,ABa,True,doorway
4100.tif,left,left,9_10,pointy,ABa,True,doorway
4038.tif,left,left,9_10,pointy,ABa,True,doorway
9090.tif,right,right,9_10,pointy,ABa,True,doorway
4155.tif,left,left,9_10,pointy,ABa,True,doorway
4311.tif,left,left,9_10,pointy,ABa,True,doorway
9105.tif,right,right,9_10,pointy,ABa,True,doorway
9128.tif,right,right,9_10,pointy,ABa,True,doorway
9178.tif,right,right,9_10,pointy,ABa,True,doorway
9175.tif,left,right,9_10,pointy,ABa,False,doorway
8980.tif,right,right,9_10,pointy,ABa,True,doorway
9155.tif,right,right,9_10,pointy,ABa,True,doorway
9088.tif,right,right,9_10,pointy,ABa,True,doorway
4250.tif,left,left,9_10,pointy,ABa,True,doorway
4230.tif,left,left,9_10,pointy,ABa,True,doorway
4076.tif,left,left,9_10,pointy,ABa,True,doorway
4298.tif,right,left,9_10,pointy,ABa,False,doorway
8873.tif,right,right,9_10,pointy,ABa,True,doorway
4355.tif,left,left,9_10,pointy,ABa,True,doorway
