task,implant_type,model_type,architecture,accuracy
shape,6_20,pointy,vit_base_patch8_224.dino,0.9006849315068493
shape,6_20,pointy,vit_small_patch16_224.dino,0.8815068493150684
shape,6_20,streaky,convnext_nano.in12k,0.888038942976356
shape,6_20,streaky,convnext_nano.in12k_ft_in1k,0.8609179415855355
shape,6_20,streaky,convnext_small.in12k,0.8852573018080667
shape,6_20,streaky,convnext_tiny.in12k,0.9242002781641168
shape,6_20,streaky,convnext_tiny.in12k_ft_in1k,0.9262865090403338
shape,6_20,streaky,convnextv2_tiny.fcmae,0.5375521557719054
shape,6_20,streaky,efficientnet_b0.ra_in1k,0.7913769123783032
shape,6_20,streaky,efficientnet_b3.ra2_in1k,0.8219749652294854
shape,6_20,streaky,mobilenetv2_100.ra_in1k,0.7878998609179416
shape,6_20,streaky,regnety_040.ra3_in1k,0.8261474269819193
shape,6_20,streaky,regnety_064.ra3_in1k,0.8351877607788596
shape,6_20,streaky,regnety_080.ra3_in1k,0.8518776077885952
shape,6_20,streaky,resnet101.a1h_in1k,0.8087621696801113
shape,6_20,streaky,resnet18.a1_in1k,0.7934631432545202
shape,6_20,streaky,resnet18d.ra2_in1k,0.8171070931849791
shape,6_20,streaky,resnet50.a1_in1k,0.6696801112656467
shape,6_20,streaky,resnet50.a1h_in1k,0.8595271210013908
shape,6_20,streaky,resnet50d.a1_in1k,0.7948539638386648
shape,6_20,streaky,vgg11_bn.tv_in1k,0.7816411682892908
shape,6_20,streaky,vgg13_bn.tv_in1k,0.8414464534075103
shape,6_20,streaky,vgg16_bn.tv_in1k,0.7503477051460361
shape,6_20,streaky,vgg19_bn.tv_in1k,0.8789986091794159
shape,6_20,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.933240611961057
shape,6_20,streaky,vit_base_patch16_224.dino,0.9033379694019471
shape,6_20,streaky,vit_base_patch16_224.mae,0.694019471488178
shape,6_20,streaky,vit_base_patch16_clip_224.openai,0.8706536856745479
shape,6_20,streaky,vit_base_patch8_224.dino,0.8915159944367177
shape,6_20,streaky,vit_small_patch16_224.dino,0.8831710709318498
shape,9_10,pointy,convnext_nano.in12k,0.7753424657534247
shape,9_10,pointy,convnext_nano.in12k_ft_in1k,0.8123287671232877
shape,9_10,pointy,convnext_small.in12k,0.8472602739726027
shape,9_10,pointy,convnext_tiny.in12k,0.8184931506849316
shape,9_10,pointy,convnext_tiny.in12k_ft_in1k,0.821917808219178
shape,9_10,pointy,convnextv2_tiny.fcmae,0.55
shape,9_10,pointy,efficientnet_b0.ra_in1k,0.7691780821917809
shape,9_10,pointy,efficientnet_b3.ra2_in1k,0.8102739726027397
shape,9_10,pointy,mobilenetv2_100.ra_in1k,0.7691780821917809
shape,9_10,pointy,regnety_040.ra3_in1k,0.7965753424657533
shape,9_10,pointy,regnety_064.ra3_in1k,0.8376712328767123
shape,9_10,pointy,regnety_080.ra3_in1k,0.8671232876712329
shape,9_10,pointy,resnet101.a1h_in1k,0.7945205479452055
shape,9_10,pointy,resnet18.a1_in1k,0.6952054794520548
shape,9_10,pointy,resnet18d.ra2_in1k,0.760958904109589
shape,9_10,pointy,resnet50.a1_in1k,0.7376712328767123
shape,9_10,pointy,resnet50.a1h_in1k,0.8356164383561644
shape,9_10,pointy,resnet50d.a1_in1k,0.7623287671232877
shape,9_10,pointy,vgg11_bn.tv_in1k,0.7712328767123288
shape,9_10,pointy,vgg13_bn.tv_in1k,0.7787671232876712
shape,9_10,pointy,vgg16_bn.tv_in1k,0.7801369863013699
shape,9_10,pointy,vgg19_bn.tv_in1k,0.702054794520548
shape,9_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.810958904109589
shape,9_10,pointy,vit_base_patch16_224.dino,0.808904109589041
shape,9_10,pointy,vit_base_patch16_224.mae,0.5732876712328767
shape,9_10,pointy,vit_base_patch16_clip_224.openai,0.8376712328767124
shape,9_10,pointy,vit_base_patch8_224.dino,0.8294520547945206
shape,9_10,pointy,vit_small_patch16_224.dino,0.7828767123287671
shape,9_10,streaky,convnext_nano.in12k,0.7434662998624484
shape,9_10,streaky,convnext_nano.in12k_ft_in1k,0.7214580467675378
shape,9_10,streaky,convnext_small.in12k,0.7936726272352133
shape,9_10,streaky,convnext_tiny.in12k,0.8019257221458047
shape,9_10,streaky,convnext_tiny.in12k_ft_in1k,0.7971114167812929
shape,9_10,streaky,convnextv2_tiny.fcmae,0.5295735900962861
shape,9_10,streaky,efficientnet_b0.ra_in1k,0.6953232462173315
shape,9_10,streaky,efficientnet_b3.ra2_in1k,0.6602475928473177
shape,9_10,streaky,mobilenetv2_100.ra_in1k,0.6774415405777167
shape,9_10,streaky,regnety_040.ra3_in1k,0.7510316368638239
shape,9_10,streaky,regnety_064.ra3_in1k,0.7427785419532325
shape,9_10,streaky,regnety_080.ra3_in1k,0.7696011004126547
shape,9_10,streaky,resnet101.a1h_in1k,0.687757909215956
shape,9_10,streaky,resnet18.a1_in1k,0.655433287482806
shape,9_10,streaky,resnet18d.ra2_in1k,0.6856946354883081
shape,9_10,streaky,resnet50.a1_in1k,0.6320495185694636
shape,9_10,streaky,resnet50.a1h_in1k,0.7661623108665749
shape,9_10,streaky,resnet50d.a1_in1k,0.6533700137551581
shape,9_10,streaky,vgg11_bn.tv_in1k,0.6994497936726272
shape,9_10,streaky,vgg13_bn.tv_in1k,0.7001375515818432
shape,9_10,streaky,vgg16_bn.tv_in1k,0.6946354883081155
shape,9_10,streaky,vgg19_bn.tv_in1k,0.6712517193947731
shape,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,0.8610729023383769
shape,9_10,streaky,vit_base_patch16_224.dino,0.8012379642365888
shape,9_10,streaky,vit_base_patch16_224.mae,0.71939477303989
shape,9_10,streaky,vit_base_patch16_clip_224.openai,0.8363136176066024
shape,9_10,streaky,vit_base_patch8_224.dino,0.8239339752407153
shape,9_10,streaky,vit_small_patch16_224.dino,0.7895460797799174
window_side,12_10,pointy,convnext_nano.in12k,1.0
window_side,12_10,pointy,convnext_nano.in12k_ft_in1k,1.0
window_side,12_10,pointy,convnext_small.in12k,1.0
window_side,12_10,pointy,convnext_tiny.in12k,1.0
window_side,12_10,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,12_10,pointy,convnextv2_tiny.fcmae,1.0
window_side,12_10,pointy,efficientnet_b0.ra_in1k,1.0
window_side,12_10,pointy,efficientnet_b3.ra2_in1k,1.0
window_side,12_10,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,12_10,pointy,regnety_040.ra3_in1k,1.0
window_side,12_10,pointy,regnety_064.ra3_in1k,1.0
window_side,12_10,pointy,regnety_080.ra3_in1k,1.0
window_side,12_10,pointy,resnet101.a1h_in1k,1.0
window_side,12_10,pointy,resnet18.a1_in1k,1.0
window_side,12_10,pointy,resnet18d.ra2_in1k,1.0
window_side,12_10,pointy,resnet50.a1_in1k,1.0
window_side,12_10,pointy,resnet50.a1h_in1k,1.0
window_side,12_10,pointy,resnet50d.a1_in1k,1.0
window_side,12_10,pointy,vgg11_bn.tv_in1k,1.0
window_side,12_10,pointy,vgg13_bn.tv_in1k,1.0
window_side,12_10,pointy,vgg16_bn.tv_in1k,1.0
window_side,12_10,pointy,vgg19_bn.tv_in1k,1.0
window_side,12_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,12_10,pointy,vit_base_patch16_224.dino,1.0
window_side,12_10,pointy,vit_base_patch16_224.mae,1.0
window_side,12_10,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,12_10,pointy,vit_base_patch8_224.dino,1.0
window_side,12_10,pointy,vit_small_patch16_224.dino,1.0
window_side,12_10,streaky,convnext_nano.in12k,1.0
window_side,12_10,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,12_10,streaky,convnext_small.in12k,1.0
window_side,12_10,streaky,convnext_tiny.in12k,1.0
window_side,12_10,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,12_10,streaky,convnextv2_tiny.fcmae,1.0
window_side,12_10,streaky,efficientnet_b0.ra_in1k,1.0
window_side,12_10,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,12_10,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,12_10,streaky,regnety_040.ra3_in1k,1.0
window_side,12_10,streaky,regnety_064.ra3_in1k,1.0
window_side,12_10,streaky,regnety_080.ra3_in1k,1.0
window_side,12_10,streaky,resnet101.a1h_in1k,1.0
window_side,12_10,streaky,resnet18.a1_in1k,1.0
window_side,12_10,streaky,resnet18d.ra2_in1k,1.0
window_side,12_10,streaky,resnet50.a1_in1k,1.0
window_side,12_10,streaky,resnet50.a1h_in1k,1.0
window_side,12_10,streaky,resnet50d.a1_in1k,1.0
window_side,12_10,streaky,vgg11_bn.tv_in1k,1.0
window_side,12_10,streaky,vgg13_bn.tv_in1k,1.0
window_side,12_10,streaky,vgg16_bn.tv_in1k,1.0
window_side,12_10,streaky,vgg19_bn.tv_in1k,1.0
window_side,12_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,12_10,streaky,vit_base_patch16_224.dino,1.0
window_side,12_10,streaky,vit_base_patch16_224.mae,1.0
window_side,12_10,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,12_10,streaky,vit_base_patch8_224.dino,1.0
window_side,12_10,streaky,vit_small_patch16_224.dino,1.0
window_side,12_20,pointy,convnext_nano.in12k,1.0
window_side,12_20,pointy,convnext_nano.in12k_ft_in1k,1.0
window_side,12_20,pointy,convnext_small.in12k,1.0
window_side,12_20,pointy,convnext_tiny.in12k,1.0
window_side,12_20,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,12_20,pointy,convnextv2_tiny.fcmae,1.0
window_side,12_20,pointy,efficientnet_b0.ra_in1k,1.0
window_side,12_20,pointy,efficientnet_b3.ra2_in1k,1.0
window_side,12_20,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,12_20,pointy,regnety_040.ra3_in1k,1.0
window_side,12_20,pointy,regnety_064.ra3_in1k,1.0
window_side,12_20,pointy,regnety_080.ra3_in1k,1.0
window_side,12_20,pointy,resnet101.a1h_in1k,1.0
window_side,12_20,pointy,resnet18.a1_in1k,1.0
window_side,12_20,pointy,resnet18d.ra2_in1k,1.0
window_side,12_20,pointy,resnet50.a1_in1k,1.0
window_side,12_20,pointy,resnet50.a1h_in1k,1.0
window_side,12_20,pointy,resnet50d.a1_in1k,1.0
window_side,12_20,pointy,vgg11_bn.tv_in1k,1.0
window_side,12_20,pointy,vgg13_bn.tv_in1k,1.0
window_side,12_20,pointy,vgg16_bn.tv_in1k,1.0
window_side,12_20,pointy,vgg19_bn.tv_in1k,1.0
window_side,12_20,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,12_20,pointy,vit_base_patch16_224.dino,1.0
window_side,12_20,pointy,vit_base_patch16_224.mae,1.0
window_side,12_20,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,12_20,pointy,vit_base_patch8_224.dino,1.0
window_side,12_20,pointy,vit_small_patch16_224.dino,1.0
window_side,12_20,streaky,convnext_nano.in12k,1.0
window_side,12_20,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,12_20,streaky,convnext_small.in12k,1.0
window_side,12_20,streaky,convnext_tiny.in12k,1.0
window_side,12_20,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,12_20,streaky,convnextv2_tiny.fcmae,1.0
window_side,12_20,streaky,efficientnet_b0.ra_in1k,1.0
window_side,12_20,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,12_20,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,12_20,streaky,regnety_040.ra3_in1k,1.0
window_side,12_20,streaky,regnety_064.ra3_in1k,1.0
window_side,12_20,streaky,regnety_080.ra3_in1k,1.0
window_side,12_20,streaky,resnet101.a1h_in1k,1.0
window_side,12_20,streaky,resnet18.a1_in1k,1.0
window_side,12_20,streaky,resnet18d.ra2_in1k,1.0
window_side,12_20,streaky,resnet50.a1_in1k,1.0
window_side,12_20,streaky,resnet50.a1h_in1k,1.0
window_side,12_20,streaky,resnet50d.a1_in1k,1.0
window_side,12_20,streaky,vgg11_bn.tv_in1k,1.0
window_side,12_20,streaky,vgg13_bn.tv_in1k,1.0
window_side,12_20,streaky,vgg16_bn.tv_in1k,1.0
window_side,12_20,streaky,vgg19_bn.tv_in1k,1.0
window_side,12_20,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,12_20,streaky,vit_base_patch16_224.dino,1.0
window_side,12_20,streaky,vit_base_patch16_224.mae,1.0
window_side,12_20,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,12_20,streaky,vit_base_patch8_224.dino,1.0
window_side,12_20,streaky,vit_small_patch16_224.dino,1.0
window_side,6_10,pointy,convnext_nano.in12k,1.0
window_side,6_10,pointy,convnext_nano.in12k_ft_in1k,0.9616666666666667
window_side,6_10,pointy,convnext_small.in12k,1.0
window_side,6_10,pointy,convnext_tiny.in12k,1.0
window_side,6_10,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_10,pointy,convnextv2_tiny.fcmae,1.0
window_side,6_10,pointy,efficientnet_b0.ra_in1k,0.9966666666666667
window_side,6_10,pointy,efficientnet_b3.ra2_in1k,0.9966666666666667
window_side,6_10,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,6_10,pointy,regnety_040.ra3_in1k,1.0
window_side,6_10,pointy,regnety_064.ra3_in1k,1.0
window_side,6_10,pointy,regnety_080.ra3_in1k,1.0
window_side,6_10,pointy,resnet101.a1h_in1k,1.0
window_side,6_10,pointy,resnet18.a1_in1k,1.0
window_side,6_10,pointy,resnet18d.ra2_in1k,1.0
window_side,6_10,pointy,resnet50.a1_in1k,1.0
window_side,6_10,pointy,resnet50.a1h_in1k,1.0
window_side,6_10,pointy,resnet50d.a1_in1k,1.0
window_side,6_10,pointy,vgg11_bn.tv_in1k,1.0
window_side,6_10,pointy,vgg13_bn.tv_in1k,1.0
window_side,6_10,pointy,vgg16_bn.tv_in1k,1.0
window_side,6_10,pointy,vgg19_bn.tv_in1k,1.0
window_side,6_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_10,pointy,vit_base_patch16_224.dino,1.0
window_side,6_10,pointy,vit_base_patch16_224.mae,1.0
window_side,6_10,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,6_10,pointy,vit_base_patch8_224.dino,1.0
window_side,6_10,pointy,vit_small_patch16_224.dino,1.0
window_side,6_10,streaky,convnext_nano.in12k,1.0
window_side,6_10,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,6_10,streaky,convnext_small.in12k,1.0
window_side,6_10,streaky,convnext_tiny.in12k,1.0
window_side,6_10,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_10,streaky,convnextv2_tiny.fcmae,1.0
window_side,6_10,streaky,efficientnet_b0.ra_in1k,1.0
window_side,6_10,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,6_10,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,6_10,streaky,regnety_040.ra3_in1k,1.0
window_side,6_10,streaky,regnety_064.ra3_in1k,1.0
window_side,6_10,streaky,regnety_080.ra3_in1k,1.0
window_side,6_10,streaky,resnet101.a1h_in1k,1.0
window_side,6_10,streaky,resnet18.a1_in1k,1.0
window_side,6_10,streaky,resnet18d.ra2_in1k,1.0
window_side,6_10,streaky,resnet50.a1_in1k,1.0
window_side,6_10,streaky,resnet50.a1h_in1k,1.0
window_side,6_10,streaky,resnet50d.a1_in1k,1.0
window_side,6_10,streaky,vgg11_bn.tv_in1k,1.0
window_side,6_10,streaky,vgg13_bn.tv_in1k,1.0
window_side,6_10,streaky,vgg16_bn.tv_in1k,1.0
window_side,6_10,streaky,vgg19_bn.tv_in1k,1.0
window_side,6_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_10,streaky,vit_base_patch16_224.dino,1.0
window_side,6_10,streaky,vit_base_patch16_224.mae,1.0
window_side,6_10,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,6_10,streaky,vit_base_patch8_224.dino,1.0
window_side,6_10,streaky,vit_small_patch16_224.dino,1.0
window_side,6_15,pointy,convnext_nano.in12k,1.0
window_side,6_15,pointy,convnext_nano.in12k_ft_in1k,1.0
window_side,6_15,pointy,convnext_small.in12k,1.0
window_side,6_15,pointy,convnext_tiny.in12k,1.0
window_side,6_15,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_15,pointy,convnextv2_tiny.fcmae,1.0
window_side,6_15,pointy,efficientnet_b0.ra_in1k,0.9966666666666667
window_side,6_15,pointy,efficientnet_b3.ra2_in1k,1.0
window_side,6_15,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,6_15,pointy,regnety_040.ra3_in1k,1.0
window_side,6_15,pointy,regnety_064.ra3_in1k,1.0
window_side,6_15,pointy,regnety_080.ra3_in1k,1.0
window_side,6_15,pointy,resnet101.a1h_in1k,1.0
window_side,6_15,pointy,resnet18.a1_in1k,1.0
window_side,6_15,pointy,resnet18d.ra2_in1k,1.0
window_side,6_15,pointy,resnet50.a1_in1k,1.0
window_side,6_15,pointy,resnet50.a1h_in1k,1.0
window_side,6_15,pointy,resnet50d.a1_in1k,1.0
window_side,6_15,pointy,vgg11_bn.tv_in1k,1.0
window_side,6_15,pointy,vgg13_bn.tv_in1k,1.0
window_side,6_15,pointy,vgg16_bn.tv_in1k,1.0
window_side,6_15,pointy,vgg19_bn.tv_in1k,1.0
window_side,6_15,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_15,pointy,vit_base_patch16_224.dino,1.0
window_side,6_15,pointy,vit_base_patch16_224.mae,1.0
window_side,6_15,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,6_15,pointy,vit_base_patch8_224.dino,1.0
window_side,6_15,pointy,vit_small_patch16_224.dino,1.0
window_side,6_15,streaky,convnext_nano.in12k,1.0
window_side,6_15,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,6_15,streaky,convnext_small.in12k,1.0
window_side,6_15,streaky,convnext_tiny.in12k,1.0
window_side,6_15,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_15,streaky,convnextv2_tiny.fcmae,1.0
window_side,6_15,streaky,efficientnet_b0.ra_in1k,1.0
window_side,6_15,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,6_15,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,6_15,streaky,regnety_040.ra3_in1k,1.0
window_side,6_15,streaky,regnety_064.ra3_in1k,1.0
window_side,6_15,streaky,regnety_080.ra3_in1k,1.0
window_side,6_15,streaky,resnet101.a1h_in1k,1.0
window_side,6_15,streaky,resnet18.a1_in1k,1.0
window_side,6_15,streaky,resnet18d.ra2_in1k,1.0
window_side,6_15,streaky,resnet50.a1_in1k,1.0
window_side,6_15,streaky,resnet50.a1h_in1k,1.0
window_side,6_15,streaky,resnet50d.a1_in1k,1.0
window_side,6_15,streaky,vgg11_bn.tv_in1k,1.0
window_side,6_15,streaky,vgg13_bn.tv_in1k,1.0
window_side,6_15,streaky,vgg16_bn.tv_in1k,1.0
window_side,6_15,streaky,vgg19_bn.tv_in1k,1.0
window_side,6_15,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_15,streaky,vit_base_patch16_224.dino,1.0
window_side,6_15,streaky,vit_base_patch16_224.mae,1.0
window_side,6_15,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,6_15,streaky,vit_base_patch8_224.dino,1.0
window_side,6_15,streaky,vit_small_patch16_224.dino,1.0
window_side,6_20,pointy,convnext_nano.in12k,1.0
window_side,6_20,pointy,convnext_nano.in12k_ft_in1k,0.9983333333333333
window_side,6_20,pointy,convnext_small.in12k,1.0
window_side,6_20,pointy,convnext_tiny.in12k,1.0
window_side,6_20,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_20,pointy,convnextv2_tiny.fcmae,1.0
window_side,6_20,pointy,efficientnet_b0.ra_in1k,1.0
window_side,6_20,pointy,efficientnet_b3.ra2_in1k,1.0
window_side,6_20,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,6_20,pointy,regnety_040.ra3_in1k,1.0
window_side,6_20,pointy,regnety_064.ra3_in1k,1.0
window_side,6_20,pointy,regnety_080.ra3_in1k,1.0
window_side,6_20,pointy,resnet101.a1h_in1k,0.9966666666666667
window_side,6_20,pointy,resnet18.a1_in1k,1.0
window_side,6_20,pointy,resnet18d.ra2_in1k,1.0
window_side,6_20,pointy,resnet50.a1_in1k,1.0
window_side,6_20,pointy,resnet50.a1h_in1k,1.0
window_side,6_20,pointy,resnet50d.a1_in1k,1.0
window_side,6_20,pointy,vgg11_bn.tv_in1k,1.0
window_side,6_20,pointy,vgg13_bn.tv_in1k,1.0
window_side,6_20,pointy,vgg16_bn.tv_in1k,1.0
window_side,6_20,pointy,vgg19_bn.tv_in1k,1.0
window_side,6_20,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_20,pointy,vit_base_patch16_224.dino,1.0
window_side,6_20,pointy,vit_base_patch16_224.mae,1.0
window_side,6_20,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,6_20,pointy,vit_base_patch8_224.dino,1.0
window_side,6_20,pointy,vit_small_patch16_224.dino,1.0
window_side,6_20,streaky,convnext_nano.in12k,1.0
window_side,6_20,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,6_20,streaky,convnext_small.in12k,1.0
window_side,6_20,streaky,convnext_tiny.in12k,1.0
window_side,6_20,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,6_20,streaky,convnextv2_tiny.fcmae,1.0
window_side,6_20,streaky,efficientnet_b0.ra_in1k,1.0
window_side,6_20,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,6_20,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,6_20,streaky,regnety_040.ra3_in1k,1.0
window_side,6_20,streaky,regnety_064.ra3_in1k,1.0
window_side,6_20,streaky,regnety_080.ra3_in1k,1.0
window_side,6_20,streaky,resnet101.a1h_in1k,1.0
window_side,6_20,streaky,resnet18.a1_in1k,1.0
window_side,6_20,streaky,resnet18d.ra2_in1k,1.0
window_side,6_20,streaky,resnet50.a1_in1k,1.0
window_side,6_20,streaky,resnet50.a1h_in1k,1.0
window_side,6_20,streaky,resnet50d.a1_in1k,1.0
window_side,6_20,streaky,vgg11_bn.tv_in1k,1.0
window_side,6_20,streaky,vgg13_bn.tv_in1k,1.0
window_side,6_20,streaky,vgg16_bn.tv_in1k,1.0
window_side,6_20,streaky,vgg19_bn.tv_in1k,1.0
window_side,6_20,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,6_20,streaky,vit_base_patch16_224.dino,1.0
window_side,6_20,streaky,vit_base_patch16_224.mae,1.0
window_side,6_20,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,6_20,streaky,vit_base_patch8_224.dino,1.0
window_side,6_20,streaky,vit_small_patch16_224.dino,1.0
window_side,9_10,pointy,convnext_nano.in12k,1.0
window_side,9_10,pointy,convnext_nano.in12k_ft_in1k,1.0
window_side,9_10,pointy,convnext_small.in12k,1.0
window_side,9_10,pointy,convnext_tiny.in12k,1.0
window_side,9_10,pointy,convnext_tiny.in12k_ft_in1k,1.0
window_side,9_10,pointy,convnextv2_tiny.fcmae,1.0
window_side,9_10,pointy,efficientnet_b0.ra_in1k,1.0
window_side,9_10,pointy,efficientnet_b3.ra2_in1k,1.0
window_side,9_10,pointy,mobilenetv2_100.ra_in1k,1.0
window_side,9_10,pointy,regnety_040.ra3_in1k,1.0
window_side,9_10,pointy,regnety_064.ra3_in1k,1.0
window_side,9_10,pointy,regnety_080.ra3_in1k,1.0
window_side,9_10,pointy,resnet101.a1h_in1k,1.0
window_side,9_10,pointy,resnet18.a1_in1k,1.0
window_side,9_10,pointy,resnet18d.ra2_in1k,1.0
window_side,9_10,pointy,resnet50.a1_in1k,1.0
window_side,9_10,pointy,resnet50.a1h_in1k,1.0
window_side,9_10,pointy,resnet50d.a1_in1k,1.0
window_side,9_10,pointy,vgg11_bn.tv_in1k,1.0
window_side,9_10,pointy,vgg13_bn.tv_in1k,1.0
window_side,9_10,pointy,vgg16_bn.tv_in1k,1.0
window_side,9_10,pointy,vgg19_bn.tv_in1k,1.0
window_side,9_10,pointy,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,9_10,pointy,vit_base_patch16_224.dino,1.0
window_side,9_10,pointy,vit_base_patch16_224.mae,1.0
window_side,9_10,pointy,vit_base_patch16_clip_224.openai,1.0
window_side,9_10,pointy,vit_base_patch8_224.dino,1.0
window_side,9_10,pointy,vit_small_patch16_224.dino,1.0
window_side,9_10,streaky,convnext_nano.in12k,1.0
window_side,9_10,streaky,convnext_nano.in12k_ft_in1k,1.0
window_side,9_10,streaky,convnext_small.in12k,1.0
window_side,9_10,streaky,convnext_tiny.in12k,1.0
window_side,9_10,streaky,convnext_tiny.in12k_ft_in1k,1.0
window_side,9_10,streaky,convnextv2_tiny.fcmae,1.0
window_side,9_10,streaky,efficientnet_b0.ra_in1k,1.0
window_side,9_10,streaky,efficientnet_b3.ra2_in1k,1.0
window_side,9_10,streaky,mobilenetv2_100.ra_in1k,1.0
window_side,9_10,streaky,regnety_040.ra3_in1k,1.0
window_side,9_10,streaky,regnety_064.ra3_in1k,1.0
window_side,9_10,streaky,regnety_080.ra3_in1k,1.0
window_side,9_10,streaky,resnet101.a1h_in1k,1.0
window_side,9_10,streaky,resnet18.a1_in1k,1.0
window_side,9_10,streaky,resnet18d.ra2_in1k,1.0
window_side,9_10,streaky,resnet50.a1_in1k,1.0
window_side,9_10,streaky,resnet50.a1h_in1k,1.0
window_side,9_10,streaky,resnet50d.a1_in1k,0.9966666666666667
window_side,9_10,streaky,vgg11_bn.tv_in1k,1.0
window_side,9_10,streaky,vgg13_bn.tv_in1k,1.0
window_side,9_10,streaky,vgg16_bn.tv_in1k,1.0
window_side,9_10,streaky,vgg19_bn.tv_in1k,1.0
window_side,9_10,streaky,vit_base_patch16_224.augreg2_in21k_ft_in1k,1.0
window_side,9_10,streaky,vit_base_patch16_224.dino,1.0
window_side,9_10,streaky,vit_base_patch16_224.mae,1.0
window_side,9_10,streaky,vit_base_patch16_clip_224.openai,1.0
window_side,9_10,streaky,vit_base_patch8_224.dino,1.0
window_side,9_10,streaky,vit_small_patch16_224.dino,1.0
doorway,12_10,pointy,human,0.8697916666666667
doorway,12_10,streaky,human,0.8576388888888888
doorway,12_20,pointy,human,0.9427083333333333
doorway,12_20,streaky,human,0.8993055555555556
doorway,6_10,pointy,human,0.8350694444444444
doorway,6_10,streaky,human,0.7881944444444444
doorway,6_15,pointy,human,0.8524305555555556
doorway,6_15,streaky,human,0.8072916666666667
doorway,6_20,pointy,human,0.8715277777777778
doorway,6_20,streaky,human,0.8229166666666666
doorway,9_10,pointy,human,0.8645833333333334
doorway,9_10,streaky,human,0.84375
emotion,12_20,pointy,human,0.6125
emotion,12_20,streaky,human,0.5541666666666667
emotion,6_15,pointy,human,0.5416666666666667
emotion,6_15,streaky,human,0.49166666666666664
shape,12_10,pointy,human,0.7125
shape,12_10,streaky,human,0.6708333333333334
shape,12_20,pointy,human,0.9520833333333334
shape,12_20,streaky,human,0.8583333333333333
shape,6_10,pointy,human,0.5
shape,6_10,streaky,human,0.5083333333333333
shape,6_15,pointy,human,0.6854166666666667
shape,6_15,streaky,human,0.65
shape,6_20,pointy,human,0.7661458333333333
shape,6_20,streaky,human,0.7
shape,9_10,pointy,human,0.63125
shape,9_10,streaky,human,0.6229166666666667
