percept_filename,guess,target,implant_type,model_type,subject,result,task
1680.tif,circle,circle,6_15,pointy,EKa,True,shape
16716.tif,triangle,triangle,6_15,pointy,EKa,True,shape
29292.tif,square,square,6_15,pointy,EKa,True,shape
17916.tif,triangle,triangle,6_15,pointy,EKa,True,shape
684.tif,circle,circle,6_15,pointy,EKa,True,shape
28716.tif,triangle,square,6_15,pointy,EKa,False,shape
35604.tif,square,square,6_15,pointy,EKa,True,shape
2472.tif,circle,circle,6_15,pointy,EKa,True,shape
18648.tif,triangle,triangle,6_15,pointy,EKa,True,shape
11688.tif,triangle,triangle,6_15,pointy,EKa,True,shape
1406.tif,triangle,circle,12_10,streaky,EKa,False,shape
34778.tif,circle,square,12_10,streaky,EKa,False,shape
28358.tif,square,square,12_10,streaky,EKa,True,shape
40994.tif,circle,circle,12_10,streaky,EKa,True,shape
17642.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18062.tif,triangle,triangle,12_10,streaky,EKa,True,shape
11414.tif,triangle,triangle,12_10,streaky,EKa,True,shape
13190.tif,circle,triangle,12_10,streaky,EKa,False,shape
19106.tif,triangle,triangle,12_10,streaky,EKa,True,shape
29906.tif,circle,square,12_10,streaky,EKa,False,shape
35810.tif,square,square,12_10,streaky,EKa,True,shape
17198.tif,triangle,triangle,12_10,streaky,EKa,True,shape
35018.tif,square,square,12_10,streaky,EKa,True,shape
35654.tif,square,square,12_10,streaky,EKa,True,shape
1802.tif,circle,circle,12_10,streaky,EKa,True,shape
41570.tif,circle,circle,12_10,streaky,EKa,True,shape
28706.tif,triangle,square,12_10,streaky,EKa,False,shape
11726.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39998.tif,triangle,circle,12_10,streaky,EKa,False,shape
1106.tif,circle,circle,12_10,streaky,EKa,True,shape
18134.tif,triangle,triangle,12_10,streaky,EKa,True,shape
34526.tif,square,square,12_10,streaky,EKa,True,shape
38978.tif,circle,circle,12_10,streaky,EKa,True,shape
17042.tif,triangle,triangle,12_10,streaky,EKa,True,shape
36458.tif,square,square,12_10,streaky,EKa,True,shape
35894.tif,square,square,12_10,streaky,EKa,True,shape
3158.tif,square,circle,12_10,streaky,EKa,False,shape
18398.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39482.tif,triangle,circle,12_10,streaky,EKa,False,shape
1562.tif,circle,circle,12_10,streaky,EKa,True,shape
17906.tif,circle,triangle,12_10,streaky,EKa,False,shape
10130.tif,square,triangle,12_10,streaky,EKa,False,shape
35330.tif,square,square,12_10,streaky,EKa,True,shape
1982.tif,circle,circle,12_10,streaky,EKa,True,shape
19022.tif,square,triangle,12_10,streaky,EKa,False,shape
19970.tif,triangle,triangle,12_10,streaky,EKa,True,shape
3026.tif,square,circle,12_10,streaky,EKa,False,shape
40730.tif,triangle,circle,12_10,streaky,EKa,False,shape
12134.tif,circle,triangle,12_10,streaky,EKa,False,shape
28382.tif,square,square,12_10,streaky,EKa,True,shape
1478.tif,circle,circle,12_10,streaky,EKa,True,shape
16802.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18110.tif,square,triangle,12_10,streaky,EKa,False,shape
27338.tif,circle,square,12_10,streaky,EKa,False,shape
10610.tif,circle,triangle,12_10,streaky,EKa,False,shape
18998.tif,triangle,triangle,12_10,streaky,EKa,True,shape
35726.tif,circle,square,12_10,streaky,EKa,False,shape
1718.tif,circle,circle,12_10,streaky,EKa,True,shape
19310.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18506.tif,triangle,triangle,12_10,streaky,EKa,True,shape
36614.tif,square,square,12_10,streaky,EKa,True,shape
17066.tif,triangle,triangle,12_10,streaky,EKa,True,shape
34502.tif,square,square,12_10,streaky,EKa,True,shape
35522.tif,square,square,12_10,streaky,EKa,True,shape
2462.tif,circle,circle,12_10,streaky,EKa,True,shape
758.tif,square,circle,12_10,streaky,EKa,False,shape
1586.tif,circle,circle,12_10,streaky,EKa,True,shape
18482.tif,triangle,triangle,12_10,streaky,EKa,True,shape
29426.tif,square,square,12_10,streaky,EKa,True,shape
40706.tif,circle,circle,12_10,streaky,EKa,True,shape
40970.tif,square,circle,12_10,streaky,EKa,False,shape
33638.tif,square,square,12_10,streaky,EKa,True,shape
10034.tif,square,triangle,12_10,streaky,EKa,False,shape
35918.tif,square,square,12_10,streaky,EKa,True,shape
11630.tif,circle,triangle,12_10,streaky,EKa,False,shape
19286.tif,triangle,triangle,12_10,streaky,EKa,True,shape
40550.tif,triangle,circle,12_10,streaky,EKa,False,shape
34130.tif,square,square,12_10,streaky,EKa,True,shape
26942.tif,square,square,12_10,streaky,EKa,True,shape
18266.tif,triangle,triangle,12_10,streaky,EKa,True,shape
40022.tif,circle,circle,12_10,streaky,EKa,True,shape
29150.tif,circle,square,12_10,streaky,EKa,False,shape
28670.tif,circle,square,12_10,streaky,EKa,False,shape
27578.tif,triangle,square,12_10,streaky,EKa,False,shape
34430.tif,square,square,12_10,streaky,EKa,True,shape
13142.tif,circle,triangle,12_10,streaky,EKa,False,shape
27662.tif,triangle,square,12_10,streaky,EKa,False,shape
11918.tif,triangle,triangle,12_10,streaky,EKa,True,shape
12902.tif,circle,triangle,12_10,streaky,EKa,False,shape
40046.tif,circle,circle,12_10,streaky,EKa,True,shape
40130.tif,circle,circle,12_10,streaky,EKa,True,shape
40814.tif,circle,circle,12_10,streaky,EKa,True,shape
11390.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18782.tif,triangle,triangle,12_10,streaky,EKa,True,shape
1670.tif,circle,circle,12_10,streaky,EKa,True,shape
278.tif,square,circle,12_10,streaky,EKa,False,shape
1742.tif,circle,circle,12_10,streaky,EKa,True,shape
39974.tif,circle,circle,12_10,streaky,EKa,True,shape
34166.tif,square,square,12_10,streaky,EKa,True,shape
17306.tif,triangle,triangle,12_10,streaky,EKa,True,shape
1070.tif,circle,circle,12_10,streaky,EKa,True,shape
40106.tif,circle,circle,12_10,streaky,EKa,True,shape
10478.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39266.tif,triangle,circle,12_10,streaky,EKa,False,shape
13250.tif,circle,triangle,12_10,streaky,EKa,False,shape
39842.tif,circle,circle,12_10,streaky,EKa,True,shape
2738.tif,square,circle,12_10,streaky,EKa,False,shape
12482.tif,circle,triangle,12_10,streaky,EKa,False,shape
12374.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18302.tif,triangle,triangle,12_10,streaky,EKa,True,shape
10058.tif,circle,triangle,12_10,streaky,EKa,False,shape
11894.tif,triangle,triangle,12_10,streaky,EKa,True,shape
40766.tif,circle,circle,12_10,streaky,EKa,True,shape
27602.tif,square,square,12_10,streaky,EKa,True,shape
29174.tif,square,square,12_10,streaky,EKa,True,shape
26810.tif,square,square,12_10,streaky,EKa,True,shape
19994.tif,triangle,triangle,12_10,streaky,EKa,True,shape
10166.tif,triangle,triangle,12_10,streaky,EKa,True,shape
10106.tif,triangle,triangle,12_10,streaky,EKa,True,shape
28094.tif,square,square,12_10,streaky,EKa,True,shape
40634.tif,circle,circle,12_10,streaky,EKa,True,shape
1694.tif,circle,circle,12_10,streaky,EKa,True,shape
28442.tif,square,square,12_10,streaky,EKa,True,shape
34298.tif,square,square,12_10,streaky,EKa,True,shape
2618.tif,circle,circle,12_10,streaky,EKa,True,shape
11942.tif,triangle,triangle,12_10,streaky,EKa,True,shape
11018.tif,triangle,triangle,12_10,streaky,EKa,True,shape
50.tif,square,circle,12_10,streaky,EKa,False,shape
41198.tif,circle,circle,12_10,streaky,EKa,True,shape
12110.tif,triangle,triangle,12_10,streaky,EKa,True,shape
34802.tif,circle,square,12_10,streaky,EKa,False,shape
18614.tif,circle,triangle,12_10,streaky,EKa,False,shape
29234.tif,circle,square,12_10,streaky,EKa,False,shape
28226.tif,triangle,square,12_10,streaky,EKa,False,shape
19634.tif,triangle,triangle,12_10,streaky,EKa,True,shape
29258.tif,square,square,12_10,streaky,EKa,True,shape
40682.tif,triangle,circle,12_10,streaky,EKa,False,shape
34610.tif,circle,square,12_10,streaky,EKa,False,shape
41378.tif,square,circle,12_10,streaky,EKa,False,shape
10214.tif,triangle,triangle,12_10,streaky,EKa,True,shape
12326.tif,circle,triangle,12_10,streaky,EKa,False,shape
40238.tif,circle,circle,12_10,streaky,EKa,True,shape
28802.tif,triangle,square,12_10,streaky,EKa,False,shape
19466.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18350.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39758.tif,square,circle,12_10,streaky,EKa,False,shape
18434.tif,triangle,triangle,12_10,streaky,EKa,True,shape
35282.tif,circle,square,12_10,streaky,EKa,False,shape
28970.tif,square,square,12_10,streaky,EKa,True,shape
13058.tif,square,triangle,12_10,streaky,EKa,False,shape
28886.tif,triangle,square,12_10,streaky,EKa,False,shape
12614.tif,circle,triangle,12_10,streaky,EKa,False,shape
18038.tif,triangle,triangle,12_10,streaky,EKa,True,shape
40334.tif,circle,circle,12_10,streaky,EKa,True,shape
11702.tif,circle,triangle,12_10,streaky,EKa,False,shape
40070.tif,square,circle,12_10,streaky,EKa,False,shape
2402.tif,circle,circle,12_10,streaky,EKa,True,shape
38870.tif,circle,circle,12_10,streaky,EKa,True,shape
27902.tif,circle,square,12_10,streaky,EKa,False,shape
446.tif,circle,circle,12_10,streaky,EKa,True,shape
11042.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18374.tif,triangle,triangle,12_10,streaky,EKa,True,shape
12350.tif,triangle,triangle,12_10,streaky,EKa,True,shape
19814.tif,triangle,triangle,12_10,streaky,EKa,True,shape
12038.tif,triangle,triangle,12_10,streaky,EKa,True,shape
13274.tif,triangle,triangle,12_10,streaky,EKa,True,shape
28406.tif,square,square,12_10,streaky,EKa,True,shape
28466.tif,square,square,12_10,streaky,EKa,True,shape
27926.tif,circle,square,12_10,streaky,EKa,False,shape
11522.tif,circle,triangle,12_10,streaky,EKa,False,shape
1262.tif,circle,circle,12_10,streaky,EKa,True,shape
34994.tif,circle,square,12_10,streaky,EKa,False,shape
36530.tif,square,square,12_10,streaky,EKa,True,shape
2378.tif,square,circle,12_10,streaky,EKa,False,shape
16838.tif,triangle,triangle,12_10,streaky,EKa,True,shape
28574.tif,circle,square,12_10,streaky,EKa,False,shape
1646.tif,circle,circle,12_10,streaky,EKa,True,shape
35990.tif,square,square,12_10,streaky,EKa,True,shape
182.tif,circle,circle,12_10,streaky,EKa,True,shape
34838.tif,square,square,12_10,streaky,EKa,True,shape
19550.tif,triangle,triangle,12_10,streaky,EKa,True,shape
35066.tif,circle,square,12_10,streaky,EKa,False,shape
40310.tif,triangle,circle,12_10,streaky,EKa,False,shape
28178.tif,square,square,12_10,streaky,EKa,True,shape
494.tif,circle,circle,12_10,streaky,EKa,True,shape
28070.tif,square,square,12_10,streaky,EKa,True,shape
11198.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39398.tif,square,circle,12_10,streaky,EKa,False,shape
10430.tif,triangle,triangle,12_10,streaky,EKa,True,shape
35570.tif,square,square,12_10,streaky,EKa,True,shape
19862.tif,square,triangle,12_10,streaky,EKa,False,shape
27158.tif,square,square,12_10,streaky,EKa,True,shape
17714.tif,triangle,triangle,12_10,streaky,EKa,True,shape
866.tif,square,circle,12_10,streaky,EKa,False,shape
41174.tif,circle,circle,12_10,streaky,EKa,True,shape
12770.tif,square,triangle,12_10,streaky,EKa,False,shape
19070.tif,triangle,triangle,12_10,streaky,EKa,True,shape
28310.tif,square,square,12_10,streaky,EKa,True,shape
2870.tif,circle,circle,12_10,streaky,EKa,True,shape
2174.tif,circle,circle,12_10,streaky,EKa,True,shape
39506.tif,triangle,circle,12_10,streaky,EKa,False,shape
28334.tif,circle,square,12_10,streaky,EKa,False,shape
2330.tif,circle,circle,12_10,streaky,EKa,True,shape
28778.tif,triangle,square,12_10,streaky,EKa,False,shape
35042.tif,circle,square,12_10,streaky,EKa,False,shape
33710.tif,square,square,12_10,streaky,EKa,True,shape
11150.tif,triangle,triangle,12_10,streaky,EKa,True,shape
28142.tif,circle,square,12_10,streaky,EKa,False,shape
16886.tif,triangle,triangle,12_10,streaky,EKa,True,shape
36374.tif,square,square,12_10,streaky,EKa,True,shape
1454.tif,triangle,circle,12_10,streaky,EKa,False,shape
10802.tif,triangle,triangle,12_10,streaky,EKa,True,shape
34910.tif,square,square,12_10,streaky,EKa,True,shape
18590.tif,triangle,triangle,12_10,streaky,EKa,True,shape
542.tif,circle,circle,12_10,streaky,EKa,True,shape
29018.tif,square,square,12_10,streaky,EKa,True,shape
2306.tif,circle,circle,12_10,streaky,EKa,True,shape
34970.tif,circle,square,12_10,streaky,EKa,False,shape
18638.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18326.tif,triangle,triangle,12_10,streaky,EKa,True,shape
27638.tif,square,square,12_10,streaky,EKa,True,shape
27998.tif,square,square,12_10,streaky,EKa,True,shape
12086.tif,circle,triangle,12_10,streaky,EKa,False,shape
12218.tif,triangle,triangle,12_10,streaky,EKa,True,shape
650.tif,circle,circle,12_10,streaky,EKa,True,shape
11654.tif,square,triangle,12_10,streaky,EKa,False,shape
16934.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18938.tif,triangle,triangle,12_10,streaky,EKa,True,shape
39782.tif,circle,circle,12_10,streaky,EKa,True,shape
2786.tif,square,circle,12_10,streaky,EKa,False,shape
10634.tif,triangle,triangle,12_10,streaky,EKa,True,shape
34370.tif,square,square,12_10,streaky,EKa,True,shape
626.tif,circle,circle,12_10,streaky,EKa,True,shape
2810.tif,triangle,circle,12_10,streaky,EKa,False,shape
974.tif,circle,circle,12_10,streaky,EKa,True,shape
470.tif,circle,circle,12_10,streaky,EKa,True,shape
17426.tif,circle,triangle,12_10,streaky,EKa,False,shape
41354.tif,square,circle,12_10,streaky,EKa,False,shape
11546.tif,triangle,triangle,12_10,streaky,EKa,True,shape
11678.tif,triangle,triangle,12_10,streaky,EKa,True,shape
36110.tif,square,square,12_10,streaky,EKa,True,shape
27074.tif,square,square,12_10,streaky,EKa,True,shape
12398.tif,square,triangle,12_10,streaky,EKa,False,shape
10562.tif,triangle,triangle,12_10,streaky,EKa,True,shape
41114.tif,circle,circle,12_10,streaky,EKa,True,shape
2666.tif,circle,circle,12_10,streaky,EKa,True,shape
11126.tif,triangle,triangle,12_10,streaky,EKa,True,shape
1154.tif,circle,circle,12_10,streaky,EKa,True,shape
19598.tif,triangle,triangle,12_10,streaky,EKa,True,shape
18170.tif,triangle,triangle,12_10,streaky,EKa,True,shape
1340.tif,circle,circle,12_10,pointy,EKa,True,shape
17672.tif,triangle,triangle,12_10,pointy,EKa,True,shape
40772.tif,circle,circle,12_10,pointy,EKa,True,shape
3344.tif,circle,circle,12_10,pointy,EKa,True,shape
39380.tif,square,circle,12_10,pointy,EKa,False,shape
40316.tif,square,circle,12_10,pointy,EKa,False,shape
35132.tif,square,square,12_10,pointy,EKa,True,shape
40820.tif,circle,circle,12_10,pointy,EKa,True,shape
34616.tif,square,square,12_10,pointy,EKa,True,shape
34664.tif,square,square,12_10,pointy,EKa,True,shape
16808.tif,triangle,triangle,12_10,pointy,EKa,True,shape
104.tif,circle,circle,12_10,pointy,EKa,True,shape
28388.tif,square,square,12_10,pointy,EKa,True,shape
34376.tif,circle,square,12_10,pointy,EKa,False,shape
40736.tif,triangle,circle,12_10,pointy,EKa,False,shape
29720.tif,square,square,12_10,pointy,EKa,True,shape
35732.tif,square,square,12_10,pointy,EKa,True,shape
18380.tif,triangle,triangle,12_10,pointy,EKa,True,shape
788.tif,circle,circle,12_10,pointy,EKa,True,shape
11204.tif,triangle,triangle,12_10,pointy,EKa,True,shape
13040.tif,triangle,triangle,12_10,pointy,EKa,True,shape
39008.tif,square,circle,12_10,pointy,EKa,False,shape
35312.tif,circle,square,12_10,pointy,EKa,False,shape
1076.tif,circle,circle,12_10,pointy,EKa,True,shape
12992.tif,square,triangle,12_10,pointy,EKa,False,shape
18512.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11336.tif,circle,triangle,12_10,pointy,EKa,False,shape
28316.tif,circle,square,12_10,pointy,EKa,False,shape
12596.tif,triangle,triangle,12_10,pointy,EKa,True,shape
26792.tif,circle,square,12_10,pointy,EKa,False,shape
19052.tif,triangle,triangle,12_10,pointy,EKa,True,shape
28736.tif,square,square,12_10,pointy,EKa,True,shape
36200.tif,square,square,12_10,pointy,EKa,True,shape
40004.tif,square,circle,12_10,pointy,EKa,False,shape
36572.tif,square,square,12_10,pointy,EKa,True,shape
2924.tif,square,circle,12_10,pointy,EKa,False,shape
28364.tif,square,square,12_10,pointy,EKa,True,shape
33872.tif,square,square,12_10,pointy,EKa,True,shape
35240.tif,square,square,12_10,pointy,EKa,True,shape
19772.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11468.tif,triangle,triangle,12_10,pointy,EKa,True,shape
152.tif,circle,circle,12_10,pointy,EKa,True,shape
35072.tif,circle,square,12_10,pointy,EKa,False,shape
29132.tif,circle,square,12_10,pointy,EKa,False,shape
12248.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18116.tif,triangle,triangle,12_10,pointy,EKa,True,shape
2072.tif,circle,circle,12_10,pointy,EKa,True,shape
38648.tif,square,circle,12_10,pointy,EKa,False,shape
34400.tif,square,square,12_10,pointy,EKa,True,shape
36068.tif,square,square,12_10,pointy,EKa,True,shape
27848.tif,triangle,square,12_10,pointy,EKa,False,shape
36248.tif,square,square,12_10,pointy,EKa,True,shape
36488.tif,square,square,12_10,pointy,EKa,True,shape
17516.tif,triangle,triangle,12_10,pointy,EKa,True,shape
19028.tif,triangle,triangle,12_10,pointy,EKa,True,shape
27740.tif,circle,square,12_10,pointy,EKa,False,shape
28892.tif,square,square,12_10,pointy,EKa,True,shape
19820.tif,triangle,triangle,12_10,pointy,EKa,True,shape
452.tif,circle,circle,12_10,pointy,EKa,True,shape
29312.tif,circle,square,12_10,pointy,EKa,False,shape
11444.tif,square,triangle,12_10,pointy,EKa,False,shape
28580.tif,square,square,12_10,pointy,EKa,True,shape
28844.tif,square,square,12_10,pointy,EKa,True,shape
40532.tif,square,circle,12_10,pointy,EKa,False,shape
128.tif,circle,circle,12_10,pointy,EKa,True,shape
40424.tif,circle,circle,12_10,pointy,EKa,True,shape
18332.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1964.tif,circle,circle,12_10,pointy,EKa,True,shape
28976.tif,circle,square,12_10,pointy,EKa,False,shape
1544.tif,circle,circle,12_10,pointy,EKa,True,shape
27296.tif,square,square,12_10,pointy,EKa,True,shape
39980.tif,circle,circle,12_10,pointy,EKa,True,shape
1208.tif,circle,circle,12_10,pointy,EKa,True,shape
40952.tif,triangle,circle,12_10,pointy,EKa,False,shape
10196.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11732.tif,square,triangle,12_10,pointy,EKa,False,shape
2408.tif,circle,circle,12_10,pointy,EKa,True,shape
11972.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1568.tif,circle,circle,12_10,pointy,EKa,True,shape
34736.tif,square,square,12_10,pointy,EKa,True,shape
39764.tif,circle,circle,12_10,pointy,EKa,True,shape
35660.tif,square,square,12_10,pointy,EKa,True,shape
28232.tif,square,square,12_10,pointy,EKa,True,shape
10172.tif,triangle,triangle,12_10,pointy,EKa,True,shape
41228.tif,square,circle,12_10,pointy,EKa,False,shape
18308.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18092.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11420.tif,square,triangle,12_10,pointy,EKa,False,shape
19184.tif,triangle,triangle,12_10,pointy,EKa,True,shape
38744.tif,square,circle,12_10,pointy,EKa,False,shape
11396.tif,circle,triangle,12_10,pointy,EKa,False,shape
2360.tif,circle,circle,12_10,pointy,EKa,True,shape
11768.tif,triangle,triangle,12_10,pointy,EKa,True,shape
12404.tif,circle,triangle,12_10,pointy,EKa,False,shape
40112.tif,triangle,circle,12_10,pointy,EKa,False,shape
13016.tif,triangle,triangle,12_10,pointy,EKa,True,shape
26852.tif,square,square,12_10,pointy,EKa,True,shape
18980.tif,triangle,triangle,12_10,pointy,EKa,True,shape
40688.tif,square,circle,12_10,pointy,EKa,False,shape
28004.tif,square,square,12_10,pointy,EKa,True,shape
11660.tif,circle,triangle,12_10,pointy,EKa,False,shape
17696.tif,triangle,triangle,12_10,pointy,EKa,True,shape
28784.tif,square,square,12_10,pointy,EKa,True,shape
28124.tif,circle,square,12_10,pointy,EKa,False,shape
27056.tif,square,square,12_10,pointy,EKa,True,shape
1676.tif,circle,circle,12_10,pointy,EKa,True,shape
10976.tif,square,triangle,12_10,pointy,EKa,False,shape
12728.tif,square,triangle,12_10,pointy,EKa,False,shape
1520.tif,circle,circle,12_10,pointy,EKa,True,shape
34760.tif,square,square,12_10,pointy,EKa,True,shape
26984.tif,square,square,12_10,pointy,EKa,True,shape
39536.tif,circle,circle,12_10,pointy,EKa,True,shape
2144.tif,circle,circle,12_10,pointy,EKa,True,shape
80.tif,circle,circle,12_10,pointy,EKa,True,shape
34352.tif,square,square,12_10,pointy,EKa,True,shape
36356.tif,square,square,12_10,pointy,EKa,True,shape
11708.tif,square,triangle,12_10,pointy,EKa,False,shape
13304.tif,triangle,triangle,12_10,pointy,EKa,True,shape
34976.tif,square,square,12_10,pointy,EKa,True,shape
19928.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11900.tif,triangle,triangle,12_10,pointy,EKa,True,shape
12140.tif,triangle,triangle,12_10,pointy,EKa,True,shape
29540.tif,square,square,12_10,pointy,EKa,True,shape
40268.tif,circle,circle,12_10,pointy,EKa,True,shape
35024.tif,circle,square,12_10,pointy,EKa,False,shape
1988.tif,circle,circle,12_10,pointy,EKa,True,shape
27140.tif,circle,square,12_10,pointy,EKa,False,shape
39848.tif,circle,circle,12_10,pointy,EKa,True,shape
188.tif,square,circle,12_10,pointy,EKa,False,shape
18620.tif,square,triangle,12_10,pointy,EKa,False,shape
34136.tif,square,square,12_10,pointy,EKa,True,shape
17180.tif,triangle,triangle,12_10,pointy,EKa,True,shape
17024.tif,triangle,triangle,12_10,pointy,EKa,True,shape
38480.tif,square,circle,12_10,pointy,EKa,False,shape
18812.tif,triangle,triangle,12_10,pointy,EKa,True,shape
35000.tif,circle,square,12_10,pointy,EKa,False,shape
38984.tif,square,circle,12_10,pointy,EKa,False,shape
2744.tif,circle,circle,12_10,pointy,EKa,True,shape
17048.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1484.tif,circle,circle,12_10,pointy,EKa,True,shape
36224.tif,square,square,12_10,pointy,EKa,True,shape
18668.tif,triangle,triangle,12_10,pointy,EKa,True,shape
28100.tif,square,square,12_10,pointy,EKa,True,shape
40028.tif,square,circle,12_10,pointy,EKa,False,shape
476.tif,circle,circle,12_10,pointy,EKa,True,shape
17456.tif,triangle,triangle,12_10,pointy,EKa,True,shape
39788.tif,circle,circle,12_10,pointy,EKa,True,shape
18944.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1460.tif,circle,circle,12_10,pointy,EKa,True,shape
10484.tif,square,triangle,12_10,pointy,EKa,False,shape
39896.tif,circle,circle,12_10,pointy,EKa,True,shape
38852.tif,circle,circle,12_10,pointy,EKa,True,shape
19472.tif,triangle,triangle,12_10,pointy,EKa,True,shape
12176.tif,triangle,triangle,12_10,pointy,EKa,True,shape
28412.tif,square,square,12_10,pointy,EKa,True,shape
10760.tif,triangle,triangle,12_10,pointy,EKa,True,shape
41492.tif,square,circle,12_10,pointy,EKa,False,shape
29048.tif,square,square,12_10,pointy,EKa,True,shape
1748.tif,circle,circle,12_10,pointy,EKa,True,shape
17936.tif,triangle,triangle,12_10,pointy,EKa,True,shape
10400.tif,square,triangle,12_10,pointy,EKa,False,shape
34304.tif,square,square,12_10,pointy,EKa,True,shape
18404.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1700.tif,circle,circle,12_10,pointy,EKa,True,shape
11684.tif,triangle,triangle,12_10,pointy,EKa,True,shape
19112.tif,triangle,triangle,12_10,pointy,EKa,True,shape
29696.tif,square,square,12_10,pointy,EKa,True,shape
19160.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1412.tif,circle,circle,12_10,pointy,EKa,True,shape
36176.tif,square,square,12_10,pointy,EKa,True,shape
12440.tif,triangle,triangle,12_10,pointy,EKa,True,shape
41648.tif,square,circle,12_10,pointy,EKa,False,shape
38828.tif,square,circle,12_10,pointy,EKa,False,shape
11948.tif,square,triangle,12_10,pointy,EKa,False,shape
38936.tif,circle,circle,12_10,pointy,EKa,True,shape
39716.tif,square,circle,12_10,pointy,EKa,False,shape
19004.tif,triangle,triangle,12_10,pointy,EKa,True,shape
29480.tif,circle,square,12_10,pointy,EKa,False,shape
40604.tif,circle,circle,12_10,pointy,EKa,True,shape
28808.tif,square,square,12_10,pointy,EKa,True,shape
2468.tif,square,circle,12_10,pointy,EKa,False,shape
39116.tif,square,circle,12_10,pointy,EKa,False,shape
39404.tif,square,circle,12_10,pointy,EKa,False,shape
11636.tif,square,triangle,12_10,pointy,EKa,False,shape
11108.tif,triangle,triangle,12_10,pointy,EKa,True,shape
11840.tif,triangle,triangle,12_10,pointy,EKa,True,shape
17648.tif,triangle,triangle,12_10,pointy,EKa,True,shape
29648.tif,square,square,12_10,pointy,EKa,True,shape
38588.tif,triangle,circle,12_10,pointy,EKa,False,shape
11600.tif,triangle,triangle,12_10,pointy,EKa,True,shape
2672.tif,square,circle,12_10,pointy,EKa,False,shape
40076.tif,square,circle,12_10,pointy,EKa,False,shape
34712.tif,square,square,12_10,pointy,EKa,True,shape
2444.tif,circle,circle,12_10,pointy,EKa,True,shape
10376.tif,square,triangle,12_10,pointy,EKa,False,shape
35576.tif,square,square,12_10,pointy,EKa,True,shape
19952.tif,triangle,triangle,12_10,pointy,EKa,True,shape
29180.tif,square,square,12_10,pointy,EKa,True,shape
29072.tif,triangle,square,12_10,pointy,EKa,False,shape
38672.tif,square,circle,12_10,pointy,EKa,False,shape
39176.tif,triangle,circle,12_10,pointy,EKa,False,shape
10436.tif,triangle,triangle,12_10,pointy,EKa,True,shape
12308.tif,circle,triangle,12_10,pointy,EKa,False,shape
27188.tif,square,square,12_10,pointy,EKa,True,shape
35684.tif,square,square,12_10,pointy,EKa,True,shape
29288.tif,square,square,12_10,pointy,EKa,True,shape
29780.tif,square,square,12_10,pointy,EKa,True,shape
39332.tif,square,circle,12_10,pointy,EKa,False,shape
1268.tif,circle,circle,12_10,pointy,EKa,True,shape
28340.tif,square,square,12_10,pointy,EKa,True,shape
10508.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18464.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18356.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1652.tif,circle,circle,12_10,pointy,EKa,True,shape
38384.tif,circle,circle,12_10,pointy,EKa,True,shape
27272.tif,square,square,12_10,pointy,EKa,True,shape
27380.tif,square,square,12_10,pointy,EKa,True,shape
34112.tif,square,square,12_10,pointy,EKa,True,shape
1160.tif,circle,circle,12_10,pointy,EKa,True,shape
18788.tif,triangle,triangle,12_10,pointy,EKa,True,shape
10532.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18920.tif,triangle,triangle,12_10,pointy,EKa,True,shape
18572.tif,triangle,triangle,12_10,pointy,EKa,True,shape
1724.tif,circle,circle,12_10,pointy,EKa,True,shape
944.tif,square,circle,12_10,pointy,EKa,False,shape
11132.tif,triangle,triangle,12_10,pointy,EKa,True,shape
584.tif,circle,circle,12_10,pointy,EKa,True,shape
40052.tif,square,circle,12_10,pointy,EKa,False,shape
35048.tif,circle,square,12_10,pointy,EKa,False,shape
2312.tif,circle,circle,12_10,pointy,EKa,True,shape
16916.tif,triangle,triangle,12_10,pointy,EKa,True,shape
