task,implant_type,model_type,architecture,method,run,accuracy,chance,accuracy_above_chance
doorway,12_10,pointy,VGG13,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG13,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG16,full_model,1,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,2,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,3,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,4,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,5,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,6,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,7,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,8,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,9,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,full_model,10,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG16,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG16,head_model,3,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,4,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,5,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,6,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG16,head_model,8,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,9,1.0,0.5,1.0
doorway,12_10,pointy,VGG16,head_model,10,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,1,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,2,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,3,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,4,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,5,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,6,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,7,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,8,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,9,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,full_model,10,1.0,0.5,1.0
doorway,12_10,pointy,VGG19,head_model,1,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,pointy,VGG19,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,3,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,pointy,VGG19,head_model,4,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,5,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,7,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,pointy,VGG19,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,VGG19,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Base,full_model,1,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,2,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,3,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,4,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,5,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,6,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,7,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,8,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,9,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,full_model,10,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Base,head_model,2,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,3,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,4,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,5,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,6,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Base,head_model,8,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,9,1.0,0.5,1.0
doorway,12_10,pointy,ViT Base,head_model,10,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,1,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,2,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,3,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,4,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,5,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,6,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,7,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,8,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,9,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,full_model,10,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,head_model,1,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Large,head_model,3,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,pointy,ViT Large,head_model,4,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Large,head_model,5,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,pointy,ViT Large,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Large,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Large,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Large,head_model,9,1.0,0.5,1.0
doorway,12_10,pointy,ViT Large,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Small,full_model,1,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,2,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,3,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,4,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,5,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,6,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,7,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,8,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,9,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,full_model,10,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Small,head_model,2,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,3,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,4,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Small,head_model,5,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,6,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Small,head_model,8,1.0,0.5,1.0
doorway,12_10,pointy,ViT Small,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,pointy,ViT Small,head_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,2,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ConvNeXt Base,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,7,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ConvNeXt Base,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Base,head_model,10,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ConvNeXt Large,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Large,head_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Small,head_model,4,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,5,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Small,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ConvNeXt Tiny,head_model,4,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,5,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,7,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ConvNeXt Tiny,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ConvNeXt Tiny,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,DINOv3 ViT Base,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ResNet18,head_model,1,0.9895833333333334,0.5,0.9791666666666667
doorway,12_10,streaky,ResNet18,head_model,2,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ResNet18,head_model,3,0.9895833333333334,0.5,0.9791666666666667
doorway,12_10,streaky,ResNet18,head_model,4,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ResNet18,head_model,5,0.9895833333333334,0.5,0.9791666666666667
doorway,12_10,streaky,ResNet18,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ResNet18,head_model,7,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ResNet18,head_model,8,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ResNet18,head_model,9,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,ResNet18,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ResNet50,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ResNet50,head_model,1,0.9826388888888888,0.5,0.9652777777777777
doorway,12_10,streaky,ResNet50,head_model,2,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,ResNet50,head_model,3,0.9826388888888888,0.5,0.9652777777777777
doorway,12_10,streaky,ResNet50,head_model,4,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,ResNet50,head_model,5,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,ResNet50,head_model,6,0.96875,0.5,0.9375
doorway,12_10,streaky,ResNet50,head_model,7,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,ResNet50,head_model,8,0.96875,0.5,0.9375
doorway,12_10,streaky,ResNet50,head_model,9,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,ResNet50,head_model,10,0.9722222222222222,0.5,0.9444444444444444
doorway,12_10,streaky,VGG11,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,VGG11,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,2,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,3,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,4,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,VGG11,head_model,5,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG11,head_model,10,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,VGG13,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,7,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG13,head_model,10,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,4,0.9930555555555556,0.5,0.9861111111111112
doorway,12_10,streaky,VGG16,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG16,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG16,head_model,9,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG16,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG19,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,1,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,3,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,6,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,7,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,VGG19,head_model,8,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,VGG19,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Base,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,full_model,10,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,1,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Base,head_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,3,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Base,head_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,6,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Base,head_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,8,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Base,head_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ViT Base,head_model,10,0.9965277777777778,0.5,0.9930555555555556
doorway,12_10,streaky,ViT Large,full_model,1,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,2,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,3,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,4,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,5,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,6,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,7,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,8,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,9,1.0,0.5,1.0
doorway,12_10,streaky,ViT Large,full_model,10,1.0,0.5,1.0
