task,implant_type,model_type,architecture,method,run,accuracy,chance,accuracy_above_chance
window_side,6_10,streaky,ConvNeXt Small,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Small,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ConvNeXt Tiny,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ResNet18,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ResNet50,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,VGG11,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,VGG13,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,VGG16,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,VGG19,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ViT Base,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ViT Large,head_model,10,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,1,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,2,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,3,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,4,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,5,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,6,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,7,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,8,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,9,1.0,0.5,1.0
window_side,6_10,streaky,ViT Small,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Base,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Large,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Small,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ConvNeXt Tiny,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ResNet18,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ResNet50,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,VGG11,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,VGG13,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,VGG16,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,VGG19,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ViT Base,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ViT Large,head_model,10,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,1,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,2,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,3,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,4,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,5,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,6,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,7,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,8,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,9,1.0,0.5,1.0
window_side,6_15,pointy,ViT Small,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,9,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Base,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,9,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Large,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,9,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Small,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,9,1.0,0.5,1.0
window_side,6_15,streaky,ConvNeXt Tiny,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,9,1.0,0.5,1.0
window_side,6_15,streaky,DINOv3 ViT Base,head_model,10,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,1,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,2,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,3,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,4,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,5,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,6,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,7,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,8,1.0,0.5,1.0
window_side,6_15,streaky,ResNet18,head_model,9,1.0,0.5,1.0
